contractAddress,Solhint_Labels,Solhint_AnalysisTime,Solhint_SWC_Code,Solhint_SWC_Title,Solhint_DASP_Rank,Solhint_DASP_Title
2852538c6e5131cc5fcc9ac58a74e5cf,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-name-mixedcase' 'avoid-low-level-calls' 'avoid-call-value'
 'var-name-mixedcase' 'check-send-result' 'mark-callable-contracts'
 'reason-string' 'custom-errors' 'visibility-modifier-order'
 'explicit-types' 'reentrancy' 'no-unused-vars' 'no-empty-blocks' nan]",.752390796,"[102.0, 104.0, 107.0]","['Outdated Compiler Version', 'Unchecked Call Return Value', 'Reentrancy']","[10, 4, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
f53ca57fabb40c4ace043c7d8a26c4bc,"['compiler-version' 'contract-name-camelcase' 'func-name-mixedcase'
 'reason-string' 'custom-errors' 'avoid-tx-origin' 'state-visibility' nan]",.675317952,"[102.0, 115.0, 108.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility']","[10, 2]","['Unknown Unknowns', 'Access Control']"
eb988f63de4e33ed3c0216c2b3b84904,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'func-name-mixedcase' 'reason-string' 'custom-errors' 'reentrancy' nan]",.680388547,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
6e0f03fde07cb56d118554b567bae9ca,"['compiler-version' 'state-visibility' 'func-visibility' 'explicit-types'
 'avoid-throw' 'mark-callable-contracts' nan]",.830657095,"[102.0, 108.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility']",[10],['Unknown Unknowns']
0805ef8166adf1ace157ce8006233e05,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'func-name-mixedcase' 'contract-name-camelcase'
 'state-visibility' 'const-name-snakecase' 'var-name-mixedcase'
 'mark-callable-contracts' 'visibility-modifier-order'
 'no-inline-assembly' 'avoid-throw' 'avoid-sha3' 'max-states-count'
 'event-name-camelcase' 'reentrancy' nan]",1.556357685,"[102.0, 100.0, 108.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
3015be91f9d084aa59d0c2a76ad3bf28,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'state-visibility' 'mark-callable-contracts' 'reason-string'
 'custom-errors' 'explicit-types' 'const-name-snakecase'
 'visibility-modifier-order' nan]",.692274893,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
19b3f898e3ce7f45756f8623cc0fb3c2,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'avoid-tx-origin' 'not-rely-on-time'
 'mark-callable-contracts' 'event-name-camelcase' 'const-name-snakecase'
 'visibility-modifier-order' 'no-complex-fallback' 'explicit-types' nan]",.871817958,"[102.0, 115.0, 116.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Block values as a proxy for time']","[10, 2, 8, 5]","['Unknown Unknowns', 'Access Control', 'Time manipulation', 'DoS']"
cd5cc0f708be07d9eddd735b0814ee2c,"['one-contract-per-file' 'compiler-version' 'explicit-types' 'avoid-throw'
 'func-visibility' 'state-visibility' 'mark-callable-contracts'
 'payable-fallback' nan]",.672614397,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
4d14aab75a63ecdb68728c8960d405d5,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'explicit-types'
 'state-visibility' 'not-rely-on-time' 'reentrancy' nan]",1.008594501,"[102.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 8, 1]","['Unknown Unknowns', 'Time manipulation', 'Reentrancy']"
fbe6e21cde748db7d70bda8a2ad88c99,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'reason-string' 'custom-errors' 'const-name-snakecase' 'state-visibility'
 'explicit-types' 'not-rely-on-time' 'mark-callable-contracts' nan]",.737042132,"[102.0, 100.0, 108.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
24e275cd428302d00544503d940ffdd0,"['compiler-version' 'contract-name-camelcase' 'state-visibility'
 'reason-string' 'custom-errors' nan]",.661312819,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
659198bdeb834a7113ded23228569df2,"['compiler-version' 'explicit-types' 'reason-string' 'custom-errors'
 'mark-callable-contracts' 'func-visibility' 'avoid-low-level-calls'
 'avoid-call-value' nan]",.772255793,"[102.0, 100.0, 104.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
fccbaade28ad82e80772e5af01606de7,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'reason-string' 'custom-errors' 'explicit-types' 'const-name-snakecase'
 'visibility-modifier-order' 'mark-callable-contracts' 'max-states-count'
 'no-complex-fallback' 'reentrancy' 'not-rely-on-time' nan]",.806356958,"[102.0, 108.0, 107.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy', 'Block values as a proxy for time']","[10, 5, 1, 8]","['Unknown Unknowns', 'DoS', 'Reentrancy', 'Time manipulation']"
f56ee1e3f76f78740e5f66aa966e70d4,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'func-visibility' 'max-states-count' 'reason-string' 'custom-errors'
 'explicit-types' 'mark-callable-contracts' 'not-rely-on-time' nan]",.745812168,"[102.0, 100.0, 116.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
9655b190574417c63451f1f3e1fdee1b,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'no-inline-assembly' 'mark-callable-contracts' nan]",.718272184,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
3f0c2273dbb810b11d6144300f1705cc,"['one-contract-per-file' 'compiler-version' 'visibility-modifier-order'
 'state-visibility' 'const-name-snakecase' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts' nan]",.823052550,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
9d024234da3d1e8d51dfc757e20b9d04,"['compiler-version' 'max-states-count' 'state-visibility'
 'var-name-mixedcase' 'func-name-mixedcase' 'reason-string'
 'custom-errors' 'reentrancy' 'explicit-types' 'avoid-low-level-calls'
 'avoid-call-value' nan]",.891600351,"[102.0, 108.0, 107.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy', 'Unchecked Call Return Value']","[10, 1, 4]","['Unknown Unknowns', 'Reentrancy', 'Unchecked Return Values For Low Level Calls']"
6e6653bd9f7cff001d9299f5223dc4fe,"['one-contract-per-file' 'compiler-version' 'state-visibility'
 'explicit-types' 'var-name-mixedcase' 'func-name-mixedcase'
 'avoid-low-level-calls' 'avoid-call-value' 'reason-string'
 'custom-errors' 'reentrancy' 'max-states-count' 'no-inline-assembly'
 'contract-name-camelcase' 'mark-callable-contracts' nan]",.774836186,"[102.0, 108.0, 104.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value', 'Reentrancy']","[10, 4, 1]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Reentrancy']"
66735e26f9d16cbced1aae9240223866,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'explicit-types' 'var-name-mixedcase' 'state-visibility'
 'func-visibility' 'mark-callable-contracts' 'func-name-mixedcase'
 'avoid-low-level-calls' 'avoid-call-value' 'not-rely-on-time' nan]",.691872948,"[102.0, 108.0, 100.0, 104.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value', 'Block values as a proxy for time']","[10, 4, 8]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'Time manipulation']"
5c8be0525f4cb45a0655f1fcd3043aeb,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'const-name-snakecase' 'state-visibility' 'visibility-modifier-order'
 'no-complex-fallback' 'reentrancy' 'mark-callable-contracts' nan]",.673377968,"[102.0, 108.0, 107.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Reentrancy']","[10, 5, 1]","['Unknown Unknowns', 'DoS', 'Reentrancy']"
b6648d695c4a1544b6aa5aa6c2d303b1,"['compiler-version' 'contract-name-camelcase' 'explicit-types'
 'state-visibility' 'visibility-modifier-order' 'avoid-low-level-calls'
 'avoid-call-value' nan]",.731654631,"[102.0, 108.0, 104.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Unchecked Call Return Value']","[10, 4]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls']"
97b472f0dd37ce52a2cf6328e7fa784a,"['one-contract-per-file' 'compiler-version' 'func-name-mixedcase'
 'explicit-types' 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'avoid-tx-origin' 'avoid-low-level-calls' 'avoid-call-value'
 'visibility-modifier-order' nan]",.728673215,"[102.0, 115.0, 104.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Unchecked Call Return Value']","[10, 2, 4]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
174f52fe89187ef41341a3cece0ebb0e,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'explicit-types' 'not-rely-on-time'
 'not-rely-on-block-hash' 'mark-callable-contracts' nan]",.788105088,"[102.0, 116.0, 120.0]","['Outdated Compiler Version', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes']","[10, 8, 6]","['Unknown Unknowns', 'Time manipulation', 'Bad Randomness']"
038fd9b9bdfc5609cc410cc8f022da05,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' nan]",.688283809,[102.0],['Outdated Compiler Version'],[10],['Unknown Unknowns']
6a08c4751470fa5406cf416acf404220,"['compiler-version' 'state-visibility' 'reason-string' 'custom-errors'
 'not-rely-on-time' nan]",.720745953,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
ee2d0eb3ac1a3f690e333ac45e402b55,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'explicit-types' 'reason-string' 'custom-errors' 'state-visibility'
 'visibility-modifier-order' 'mark-callable-contracts' 'not-rely-on-time'
 'const-name-snakecase' 'quotes' 'no-inline-assembly'
 'not-rely-on-block-hash' 'check-send-result' 'no-unused-vars'
 'var-name-mixedcase' 'no-empty-blocks' 'multiple-sends' nan]",.875751435,"[102.0, 100.0, 108.0, 116.0, 120.0, 104.0, 113.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Weak Sources of Randomness from Chain Attributes', 'Unchecked Call Return Value', 'DoS with Failed Call']","[10, 8, 6, 4, 5]","['Unknown Unknowns', 'Time manipulation', 'Bad Randomness', 'Unchecked Return Values For Low Level Calls', 'DoS']"
88f3de28f44361ea670d1012d7df6ead,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'visibility-modifier-order'
 'state-visibility' 'explicit-types' 'const-name-snakecase' nan]",.734208549,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
964b617077d469fe87d42383a2fe5120,"['compiler-version' 'state-visibility' 'explicit-types' 'func-visibility'
 'check-send-result' 'mark-callable-contracts' 'avoid-throw'
 'multiple-sends' 'no-unused-vars' nan]",.713499269,"[102.0, 108.0, 100.0, 104.0, 113.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Function Default Visibility', 'Unchecked Call Return Value', 'DoS with Failed Call']","[10, 4, 5]","['Unknown Unknowns', 'Unchecked Return Values For Low Level Calls', 'DoS']"
a8380621126f794b4776a4dbe4095e3f,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'state-visibility' nan]",1.399198854,"[102.0, 108.0]","['Outdated Compiler Version', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
38827a755c0cd886e447b05dd20aaaf4,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'avoid-throw' 'explicit-types' 'mark-callable-contracts'
 'payable-fallback' 'reentrancy' nan]",.815895735,"[102.0, 100.0, 107.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Reentrancy']","[10, 1]","['Unknown Unknowns', 'Reentrancy']"
b0d6efbafe94b97704438251b25dcfd2,"['one-contract-per-file' 'compiler-version' 'func-visibility'
 'no-empty-blocks' 'explicit-types' 'state-visibility'
 'mark-callable-contracts' 'payable-fallback' 'avoid-throw' nan]",.665878973,"[102.0, 100.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility']",[10],['Unknown Unknowns']
ef3c74dc6231ba37394c46b2fbe5dccf,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'mark-callable-contracts' 'state-visibility'
 'const-name-snakecase' 'not-rely-on-time' 'explicit-types'
 'contract-name-camelcase' 'var-name-mixedcase' nan]",.732601280,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
9d79677564be2d0efdeea19c67f515c0,"['one-contract-per-file' 'compiler-version' 'avoid-throw'
 'var-name-mixedcase' 'func-name-mixedcase' 'explicit-types'
 'visibility-modifier-order' 'contract-name-camelcase' 'state-visibility'
 'reason-string' 'custom-errors' 'not-rely-on-time'
 'mark-callable-contracts' 'const-name-snakecase' 'max-states-count'
 'func-visibility' 'quotes' 'no-complex-fallback' nan]",.872625685,"[102.0, 108.0, 116.0, 100.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Function Default Visibility']","[10, 8, 5]","['Unknown Unknowns', 'Time manipulation', 'DoS']"
c43a21c0caaf556d1584f5c6e9cec81f,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'func-visibility' 'state-visibility' 'mark-callable-contracts'
 'max-states-count' 'const-name-snakecase' 'visibility-modifier-order'
 'reason-string' 'custom-errors' 'reentrancy' 'not-rely-on-block-hash'
 'no-complex-fallback' 'avoid-sha3' nan]",.803167781,"[102.0, 100.0, 108.0, 107.0, 120.0]","['Outdated Compiler Version', 'Function Default Visibility', 'State Variable Default Visibility', 'Reentrancy', 'Weak Sources of Randomness from Chain Attributes']","[10, 1, 6, 5]","['Unknown Unknowns', 'Reentrancy', 'Bad Randomness', 'DoS']"
c5a1a75571a3a1b0470eff885f1481f6,"['one-contract-per-file' 'compiler-version' 'reason-string'
 'custom-errors' 'avoid-tx-origin' 'event-name-camelcase' 'explicit-types'
 'state-visibility' 'const-name-snakecase' 'not-rely-on-time' 'reentrancy'
 nan]",.794594916,"[102.0, 115.0, 108.0, 116.0, 107.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'State Variable Default Visibility', 'Block values as a proxy for time', 'Reentrancy']","[10, 2, 8, 1]","['Unknown Unknowns', 'Access Control', 'Time manipulation', 'Reentrancy']"
0bc87b374140bf4b45301142388b1ac2,"['one-contract-per-file' 'compiler-version' 'contract-name-camelcase'
 'explicit-types' 'func-visibility' 'mark-callable-contracts' 'avoid-sha3'
 'not-rely-on-time' 'avoid-suicide' 'avoid-low-level-calls'
 'avoid-call-value' 'state-visibility' 'const-name-snakecase'
 'var-name-mixedcase' 'no-unused-vars' 'no-inline-assembly' nan]",.726915127,"[102.0, 100.0, 116.0, 106.0, 104.0, 108.0]","['Outdated Compiler Version', 'Function Default Visibility', 'Block values as a proxy for time', 'Unprotected SELFDESTRUCT Instruction', 'Unchecked Call Return Value', 'State Variable Default Visibility']","[10, 8, 2, 4]","['Unknown Unknowns', 'Time manipulation', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
50ad1d12b96bf8a745bd022e4923d61e,"['one-contract-per-file' 'compiler-version' 'func-name-mixedcase'
 'explicit-types' 'var-name-mixedcase' 'reason-string' 'custom-errors'
 'avoid-tx-origin' 'avoid-low-level-calls' 'avoid-call-value' nan]",.718199724,"[102.0, 115.0, 104.0]","['Outdated Compiler Version', 'Authorization through tx.origin', 'Unchecked Call Return Value']","[10, 2, 4]","['Unknown Unknowns', 'Access Control', 'Unchecked Return Values For Low Level Calls']"
aed168a2e75be07378c9abb0e3524676,"['compiler-version' 'contract-name-camelcase' 'const-name-snakecase'
 'reason-string' 'custom-errors' 'mark-callable-contracts'
 'visibility-modifier-order' 'explicit-types' 'not-rely-on-time' nan]",.746771416,"[102.0, 116.0]","['Outdated Compiler Version', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
e16849d8ef91427828b96880539f2f0b,"['one-contract-per-file' 'compiler-version' 'explicit-types'
 'custom-errors' 'reason-string' 'no-inline-assembly' 'max-states-count'
 'state-visibility' 'var-name-mixedcase' 'func-name-mixedcase'
 'not-rely-on-time' 'visibility-modifier-order' 'mark-callable-contracts'
 nan]",.815519312,"[102.0, 108.0, 116.0]","['Outdated Compiler Version', 'State Variable Default Visibility', 'Block values as a proxy for time']","[10, 8]","['Unknown Unknowns', 'Time manipulation']"
